post id, post url, title, category, tags,  reply id, userid, reply
124124,https://community.cartalk.com/t/1989-gmc-jimmy-v1500-4x4-oil-pan-replacement/124124,1989 GMC jimmy v1500 4x4 oil pan replacement,Maintenance/Repairs,||jimmy||engines||gmc||,5,Tester,Remove the upper fan shroud.Remove the radiator hoses from the radiatorRemove the bolts from the motor mounts.Using a jack  raise the engine as high as it will go at the crankshaft pulley.Place pieces of 2X4 between the motor mounts and motor mount brackets.Lower the engine and remove the jack.Remove the oil pan bolts and let oil pan drop down on the cross member.Reaching between the engine and oil pan  remove the oil pump bolts and let the oil pump drop into the oil pan.With a breaker bar and socket on the crankshaft bolt  rotate the crankshaft to rotate the crankshaft lobes out of the way while pulling the oil pan towards the radiator.Remove the oil panTester
124761,https://community.cartalk.com/t/1975-dodge-dart-won-t-start/124761,1975 Dodge Dart won’t start,Maintenance/Repairs,||dart||dodge||,1,powoif03_141998,I recently bought a 1975 dodge dart Hang Ten and installed a new ignition starter switch. The guy I bought the car off of swore the car had issues starting and that it had to be the switch. I replaced it and it will occasionally turn over but not fire. Well I tried wiring  rewiring  and rewiring and the same issue. While I was working on the car I accidently turned on the heater and boom it starts every single time. I have no idea why and any help would be appreciated.4
124761,https://community.cartalk.com/t/1975-dodge-dart-won-t-start/124761,1975 Dodge Dart won’t start,Maintenance/Repairs,||dart||dodge||,2,Yosemite,Are you saying that The engine will only start if you have the heater fan turned on???Yosemite
124761,https://community.cartalk.com/t/1975-dodge-dart-won-t-start/124761,1975 Dodge Dart won’t start,Maintenance/Repairs,||dart||dodge||,3,powoif03_141998,Yes. It will only start if the heater switch is turned on.
124761,https://community.cartalk.com/t/1975-dodge-dart-won-t-start/124761,1975 Dodge Dart won’t start,Maintenance/Repairs,||dart||dodge||,4,oldtimer_11,Well  that one has me stumped. The only thing I can suggest is that you check all grounds.I would recommend that you buy a spare ballast resistor and keep it in the glove box. They are the usual cause of a crank but no start for these cars. If you check for spark and you get one spark and no more while cranking  it is the ballast resistor. They are cheap.
124761,https://community.cartalk.com/t/1975-dodge-dart-won-t-start/124761,1975 Dodge Dart won’t start,Maintenance/Repairs,||dart||dodge||,5,powoif03_141998,will do thank you
125090,https://community.cartalk.com/t/2002-toyota-camry-running-rough/125090,2002 Toyota Camry running rough,Maintenance/Repairs,||camry||toyota||,1,Allison_Hahn,My camry just recently started running really rough anytime it idles or is going slow. The issue goes away once I get it driving fast enough. But if I’m going slow or idling it sounds like a diesel. The check engine light came on too. We tried replacing the spark plugs but that didn’t do anything. It also feels a lot less snappy  and takes longer to speed up. Any ideas? Could it be the ignition coil?1
125090,https://community.cartalk.com/t/2002-toyota-camry-running-rough/125090,2002 Toyota Camry running rough,Maintenance/Repairs,||camry||toyota||,2,oldtimer_11,It could be  but the check engine light is trying to give you the system with the fault. Get the code(s) read and find out.
124066,https://community.cartalk.com/t/2013-ford-escape-subbing-insulative-wrap-for-a-heat-shield/124066,2013 Ford Escape: subbing insulative wrap for a heat shield,Maintenance/Repairs,||escape||ford||,1,Jim15,Heat shield above the catalytic converter is shredded and falling off. Can I just remove it  and cover the catalytic converter with some high temp insulative wrap with hose clamps?3
124066,https://community.cartalk.com/t/2013-ford-escape-subbing-insulative-wrap-for-a-heat-shield/124066,2013 Ford Escape: subbing insulative wrap for a heat shield,Maintenance/Repairs,||escape||ford||,2,SteveCBT,Nope. There is an air gap between the converter and the heat shield. The air flow between the two provides a lot of the cooling/insulation. If you wrap the converter  even only at the top  you will contain the heat  might even make it worse. I doubt a hose clamp would survive the heat anyway.
124066,https://community.cartalk.com/t/2013-ford-escape-subbing-insulative-wrap-for-a-heat-shield/124066,2013 Ford Escape: subbing insulative wrap for a heat shield,Maintenance/Repairs,||escape||ford||,3,Jim15,Makes sense. Air flow is essential for heat shields around wood stoves  so it would logically apply here as well. Static build up is not safe. Follow up question: if I order the right part  can this be installed without removing the exhaust line?
124066,https://community.cartalk.com/t/2013-ford-escape-subbing-insulative-wrap-for-a-heat-shield/124066,2013 Ford Escape: subbing insulative wrap for a heat shield,Maintenance/Repairs,||escape||ford||,4,pleasedodgevan2,You don’t want a fire or a melted cat. The wrap isn’t high-temp enough anyway.
125047,https://community.cartalk.com/t/2007-mercury-mariner/125047,2007 Mercury Mariner,Maintenance/Repairs,||mercury||,1,FREUND,looking for a good inexpensive mechic to replace brakes1
125047,https://community.cartalk.com/t/2007-mercury-mariner/125047,2007 Mercury Mariner,Maintenance/Repairs,||mercury||,2,Mustangman,A good place to start;Car Talk from NPR. Car advice  tips  troubleshooting  and answers to your car questions. Find a mechanic  hear past shows  play the puzzler  join our discussion boards  and learn safe driving tips.Ask friends who they use. Check out the ratings on Google and Yelp and BBB.I could give you a good place or I could give you a cheap place where I live. They are not the same place!!But that won’t do you any good 'cause I don’t know nor want to know where you live.
123803,https://community.cartalk.com/t/1993-toyota-camry-won-t-restart-til-car-cools-down/123803,1993 Toyota Camry won’t restart til car cools down,Maintenance/Repairs,||camry||toyota||,1,Bill11,After driving 10 minutes car shuts down and won’t restart until car cools off after 1 hour. Car restarts runs smooth for approx. 10 min. and repeats problem.3
123803,https://community.cartalk.com/t/1993-toyota-camry-won-t-restart-til-car-cools-down/123803,1993 Toyota Camry won’t restart til car cools down,Maintenance/Repairs,||camry||toyota||,2,Mustangman,Bad ignition module can act like that as can a bad coil. When that happens  key ON  radio OFF  does the fuel pump hum? No hum  bad fuel pump or fuel pump relay. Swap the relay with a similar one for something not needed in the fuse block. Try to restart. No go?Next pull a plug wire and hold it close to a good ground to check if it has spark when the engine is cranked. No spark  check the coil first. Good coil  swap in a new ignition module.
123803,https://community.cartalk.com/t/1993-toyota-camry-won-t-restart-til-car-cools-down/123803,1993 Toyota Camry won’t restart til car cools down,Maintenance/Repairs,||camry||toyota||,3,Bill11,Thanks for suggestions. I am suspecting bad coil or ignition module.
123803,https://community.cartalk.com/t/1993-toyota-camry-won-t-restart-til-car-cools-down/123803,1993 Toyota Camry won’t restart til car cools down,Maintenance/Repairs,||camry||toyota||,4,Bill11,Thanks for your advice that is in agreement with what others have shared. I think I can fix it.
123252,https://community.cartalk.com/t/2000-lexus-es300-rough-idle-blinking-engine-light/123252,2000 Lexus ES300 Rough Idle  Blinking Engine Light,Maintenance/Repairs,||es300||lexus||,1,nfrishbe,Hi folks I’m looking for help diagnosing a problem in my 2000 Lexus ES300. The situation is that this car is likely to be “retired” in approximately 2 weeks regardless of what the nature of this issue is  so I really don’t want to put any significant money into it  but I do need it to last me those two weeks  including being loaded up with stuff and driven 2-3 hours for a move. After that  it’s pretty much fine if it bursts into flames.Some relevant background info:Recently the check engine and TRAC Off lights came on. I took it in for diagnosis and the computer codes were for two bad catalytic converters. I didn’t have anything done about it because it wasn’t worth putting the money in knowing that I was going to junk it soon.Current symptoms:It’s possible some of these issues were already starting before  but when I noticed a clear problem was today a little bit after filling it up with gas. It seems like it’s misfiring. It idles rough  particularly when it’s in drive. Smooths out quite a bit when in park  although not always 100%. It also smooths out when I’m actually driving it. Basically I get up to 10-15 mph and it starts to feel okay. But then  the engine check light starts blinking. Usually when I’m idling the light is solid  although that’s not a perfect 1-to-1 correlation; sometimes it continues blinking. I also think I’m noticing a sort of sulfur-like  rubbery smell. And when I took it on the highway  around 60-65mph  the tach was reading about 3500 and it didn’t seem to shift into its highest gear. Lastly  although I know effectively nothing that would help me diagnose the issue  I popped the hood to see if there was anything obviously wrong. I noticed that the outer plastic case of the engine had a crack in it (see picture). I have literally no idea if this is a problem or whether or not it is even a new development  but I figured I’d mention it in case it’s relevant.Car Talk Community  you’ve helped me several times before. Anyone know what’s going on and whether I risk blowing myself up or anything by continuing to drive this dying machine?6
123252,https://community.cartalk.com/t/2000-lexus-es300-rough-idle-blinking-engine-light/123252,2000 Lexus ES300 Rough Idle  Blinking Engine Light,Maintenance/Repairs,||es300||lexus||,2,Tester,A blinking Check Engine light indicates a major misfire is occurring.This can damage the engine and/or the cats.It’s hard to say if the engine will last a 2-3 hour road trip with a blinking Check Engine light.Don’t worry about the crack.That’s just the decorative plastic engine cover.Tester
123252,https://community.cartalk.com/t/2000-lexus-es300-rough-idle-blinking-engine-light/123252,2000 Lexus ES300 Rough Idle  Blinking Engine Light,Maintenance/Repairs,||es300||lexus||,3,lion9car, [ It’s hard to say if the engine will last a 2-3 hour road trip with a blinking Check Engine light. ] I agree with this.If it dies on the way  a tow  an emergency repair at an unknown garage  and maybe a hotel room will add up to a lot more than fixing it at home now  for what that’s worth.
123252,https://community.cartalk.com/t/2000-lexus-es300-rough-idle-blinking-engine-light/123252,2000 Lexus ES300 Rough Idle  Blinking Engine Light,Maintenance/Repairs,||es300||lexus||,4,wentwest,How about if you just give up on it now and rent a car for the drive?
123252,https://community.cartalk.com/t/2000-lexus-es300-rough-idle-blinking-engine-light/123252,2000 Lexus ES300 Rough Idle  Blinking Engine Light,Maintenance/Repairs,||es300||lexus||,5,Mustangman,Do the 2-3 hour drive. Have the Enterprise Rental and/or Uber app on your phone. If it quits  rent a car or summon Uber. Toss the keys and the signed title in the glovebox and call a junkyard when you get to your destination.
123252,https://community.cartalk.com/t/2000-lexus-es300-rough-idle-blinking-engine-light/123252,2000 Lexus ES300 Rough Idle  Blinking Engine Light,Maintenance/Repairs,||es300||lexus||,6,eddo,I also vote for scrap it now and rent a u-haul.Any money you put into it now will just be flushed when you scrap it in 2 weeks.
123252,https://community.cartalk.com/t/2000-lexus-es300-rough-idle-blinking-engine-light/123252,2000 Lexus ES300 Rough Idle  Blinking Engine Light,Maintenance/Repairs,||es300||lexus||,7,nfrishbe,Hey folks Thanks for all your feedback and advice! I had it looked at because I was concerned about loading it up with stuff and trying to take it on the highway. The diagnosis was a faulty ignition coil. I went ahead and had it fixed because the cost wasn’t all that much more than figuring out some way to get by for the next two weeks and then renting a car or Uhaul for the journey  and was way more convenient. I suppose I could have rolled the dice  but once my early-20s became relegated to the rear view  I became a bit more risk averse.
124019,https://community.cartalk.com/t/2001-honda-accord-do-i-have-to-fix-the-motor-mounts/124019,2001 Honda Accord: do I have to fix the motor mounts?,Maintenance/Repairs,||accord||honda||,1,TimYorgensen,My 2001 Honda Accord needs all motor mounts and it will cost 887 dollars that I do not have and no job.Can I still drive? I get a loud clunk every time I go from park to reverse and back.4
124019,https://community.cartalk.com/t/2001-honda-accord-do-i-have-to-fix-the-motor-mounts/124019,2001 Honda Accord: do I have to fix the motor mounts?,Maintenance/Repairs,||accord||honda||,2,COROLLAGUY1,Do you really need that car? You might fix the mounts and soon after something else will break.Cars can turn into real money pits. I would not drive it unless its a emergency.
124019,https://community.cartalk.com/t/2001-honda-accord-do-i-have-to-fix-the-motor-mounts/124019,2001 Honda Accord: do I have to fix the motor mounts?,Maintenance/Repairs,||accord||honda||,3,VOLVO_V70,Tim  there is no way anyone can predict if this vehicle will travel 3 feet or 300 miles before it fails over the web. What you need to think about is that if it fails some place it will need to be towed and if you don’t have the funds for that it may be impounded and then you really will have an expensive charge.
124019,https://community.cartalk.com/t/2001-honda-accord-do-i-have-to-fix-the-motor-mounts/124019,2001 Honda Accord: do I have to fix the motor mounts?,Maintenance/Repairs,||accord||honda||,4,TwinTurbo,Motor mounts bad enough to allow enough motor motion to make clunking noises also risk issues while driving. On cable operated throttles  they can get stuck in a position  worst case fully on. The motor can shift and mess up alignment with the propulsion mechanisms (e.g. drive shaft). It could end up far worse than an inconvenience. It needs to be fixed. A prime opportunity to learn something new and minimize costs by doing it yourself. Even better if you can find someone to lead you through it in person…
124019,https://community.cartalk.com/t/2001-honda-accord-do-i-have-to-fix-the-motor-mounts/124019,2001 Honda Accord: do I have to fix the motor mounts?,Maintenance/Repairs,||accord||honda||,5,ledhed75,Also get some more quotes for the work. You might be surprised and find a better price.Good luck.
123999,https://community.cartalk.com/t/possible-places-where-a-water-leak-could-be/123999,Possible places where a water leak could be?,Maintenance/Repairs,||maxima||nissan||,1,mlmills98,[1995 Nissan Mazima] As of lately I’ve been losing water from both the radiator and reservoir very quickly. If I top both of them up I’ll have to do it again within the next 2 days and my temperature gauge will rise from the middle close to the top (sometimes right on the line) and go back down to the middle but never actually overheat and start smoking. I believe I have a major water leak somewhere  but I’m not seeing any drips underneath the car?I’ve also looked online and seen some info on a broken/cracked head gasket  but I don’t have the frothy  milky colored oil that you would see if it were. I’m getting a new car soon and just need this one to at least last me the next 2 weeks (3 if I’m lucky).I’m just trying to get an idea of what I need done and what’s going on  any tips can help! Thank you.3
123999,https://community.cartalk.com/t/possible-places-where-a-water-leak-could-be/123999,Possible places where a water leak could be?,Maintenance/Repairs,||maxima||nissan||,2,SteveCBT,If the intake was leaking the frothy stuff would be a tell tale sign. It the exhaust is leaking you may not see that in the oil.If you need to keep it running for 2 or 3 weeks  go to a McParts store and get some magic in a jar that is supposed to fix a head gasket leak. May or may not work. Keep an eye on the radiator and temperature. You may get lucky and get your 3 weeks.
123999,https://community.cartalk.com/t/possible-places-where-a-water-leak-could-be/123999,Possible places where a water leak could be?,Maintenance/Repairs,||maxima||nissan||,3,Barkydog,My guess the thermostat is sticking and you are blowing coolant out the radiator cap. Many pressure leaks in hoses etc can blow out coolant unseen. If it was my car and I lived in a cooler climate I might consider loosening the radiator cap to prevent coolant from blowing out. In an old car I made it a few hundred miles until I could get to a town with parts. Not sure how that woulds work in your car.
123999,https://community.cartalk.com/t/possible-places-where-a-water-leak-could-be/123999,Possible places where a water leak could be?,Maintenance/Repairs,||maxima||nissan||,4,Tester,If the vehicle has an automatic transmission  check the transmission fluid.Tester
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,1,berns801_141735,I have a 93 s10 blazer with 4.3 cpi motor and a 700r4 tranny. The transmission has no 2nd or reverse. The vehicle shifts straight from 1st to 3rd. Can I drive my truck this way to get to work until I can save enough money to get the transmission rebuilt?7
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,2,NYBo,Sure  right up until the transmission fails completely at some unknown point. Probably sooner rather than later.In other words  not a good idea.
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,3,Docnick,Not recommended. You will likely have a catastrophic failure before too long that takes out the whole transmission.
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,4,RandomTroll,Debt isn’t always bad. If you can do something with borrowed money that you can’t do otherwise and that thing results in lower total costs even including the interest you pay  you’ve saved by borrowing.In light of how you’ve maintained your transmission so far  most likely you will drive it until it fails completely  at which time you will have to pay the price of the accident you may cause and deal with the failure catastrophically. If you borrow money now to fix your transmission now  then maintain it properly and drive in a transmission-friendly manner (the transmission of my '87 works as well as it did new) you will pay less in total. Unless you decide to stop owning a car instead.The most cost-efficient practice is to save money before you need to spend it; that way you collect interest instead of paying it  you get to shop for the best price & transmission (etc.)  you don’t have to drive a defective unsafe vehicle.
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,5,Bing,Yeah agree. Of course it’s better not to use credit  but after all that’s what its for if you don’t have the cash. In the old days before national credit cards  businesses would usually carry accounts for people for repairs  or merchandise. Now they just take credit cards.
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,6,VDCdriver, [ You will likely have a catastrophic failure before too long that takes out the whole transmission. ] … and then the OP will have to bear the cost of towing  in addition to the trans repair costs. It is much better to be able to drive your car to an independent trans shop  rather than winding-up stranded in an inconvenient place  at an inconvenient time.
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,7,db4690,other than the transmission  what’s the overall condition of the truck . . . ?Well maintained?Straight?Bashed up?Solid?Rusted out?If it’s poorly maintained  needs lots of other repairs  and is rusted out  it may not be worth fixing it  in my opinionThere’s better  newer and more fuel efficient suvs out there
124333,https://community.cartalk.com/t/can-i-still-drive-my-truck-with-this-problem/124333,Can I still drive my truck with this problem?,Maintenance/Repairs,||chevrolet||s-10-blazer||,8,George_San_Jose1,As far a drivability  I’d worry about lack of reverse more than shifting from 1st to 3rd. But I guess if you are careful you can avoid problems where you need reverse. The 1st to 3rd problem could eventally wear out the clutches I suppose. Has a good trans shop had an opportunity to do a proper diagnosis? It’s possible (albeit unlikely) there could be a relatively simple fix available  like a replacement solenoid.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,1,Han_So,My 2008 Chevy Colorado started idling rough. I took it to Advanced Auto for a ECU read and it said that the MAF sensor was bad. I replaced it. Cost $98. Ouch! The check engine light did go off. But the idle is still rough. I checked for leaks using propane. Air filter  spark plugs  oil filter are all new. I poured Seafoam fuel additive and it did absolutely nothing. I pushed throttle in neutral–no effect. Engine mounts seem to be good. Only 47k miles. There are no noises other than when I step on the pedal on the road I can hear a howling  hallow noise… like wind in a tunnel. What do I check next?17
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,2,Mustangman, [ Cost $98. Ouch! ] That is actually pretty cheap for any repair part let alone a MAF. Try cleaning the throttle body by pulling the intake hose off and spraying cleaner made for that purpose - I’d use carburetor cleaner.BTW  Is the CEL back on?
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,3,Han_So,No. I put the new MAF sensor in and the cel went off. But idle did not change at all. Still rough
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,4,MY_2_CENTS,Have you checked the air duct between the MAF sensor and the throttle body for cracks or splits? That would also explain the howling noise.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,5,Han_So,Oh  yes. Unbolted  rebolted  checked with propane. The vehicle only has 47k miles. Mostly freeway. All the hoses feel solid.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,6,It_s_Me, [ I took it to Advanced Auto for a ECU read and it said that the MAF sensor was bad. ] It didn’t say your MAF sensor was bad  It said your MAF sensor detected a problem.Make sure the duct work between the air filter box and the intake manifold is intact  sealed and not cracked  including MAF sensor gasket. checking with propane won’t find that air leak.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,7,thegreendrag0n,I would also entertain the idea of the dirty throttle plate. Cleaned mine recently (for the first time  at 85K miles) and it improved idle a lot.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,8,Han_So,Oh  OK. Anyway  I put in a new sensor and the check engine light went off. I will check that duct again. I already unbolted it once. It still looks new. Besides  I read that if there if a vacuum leak  the rpm will go up at idle. But the rpm is at 800 and steady. It was 750 before I changed the MAF sensor.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,9,thegreendrag0n,another idea: check if ECU need to perform “MAF learn” procedure on your engine.This is definitely the case on my Nissan and procedure is very simple to follow (essentially: warm up  stop  disconnect MAF  start the engine and let CEL to get on  re-connect MAF  clean code  let vehicle idle for 15 minutes not touching accelerator). It may be different for another car  but should be possible to find on Chevrolet-specific forums.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,10,Han_So,Thanks. I will try that. I joined coloradofans.com forum and asked about the MAF learn. How do I clean code? Do I need to buy a scanner?
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,11,George_San_Jose1,Good ideas above. If they don’t pan out  ask your shop to check for diagnostic codes again  and let us know what the fuel trim measurements are. It sounds to me like it is idling too lean  which should show up in the fuel trims
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,12,Han_So,They told me they can’t check the codes again because after I replaced the MAF sensor the check engine light went off. They only check it if it is on.I suspect that it could be I lean too. But I can’t find any vacuum leak. I cracked open the filter cover and nothing changed. I checked with propane.I checked the resistance on the ignition coils and all 4 were the same. And they were all getting 12V. And I don’t see any bad hoses. All still firm. I can’t find the PCV valve though. Maybe there isn’t one. There is a hose under the intake housing that connects to the engine and it is firm. Fuel pump seems to be working. I disconnected the fuse to it and car would not start. Put it back  it started right up.But maybe it is lean. I am thinking of buying an engine scanner myself. Is there a basic one that will graph the fuel trims?
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,13,db4690, [ They told me they can’t check the codes again because after I replaced the MAF sensor the check engine light went off. They only check it if it is on ] These guys are idiots  no doubt about itEven with the check engine light off  you could have a stored code or a pending code. You could also check to see if certain readiness monitors have run to completion.NEVER go to Advance Auto . . . or autozone  for that matter . . . for advice on car repairs or diagnosis. They are not mechanics and their advice is free. That should tell you somethingOn this website  the advice is also free. But there are a lot of mechanics and extremely knowledgeable and experienced diy guys on here.Only go to an auto parts store to buy auto parts  nothing else.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,14,George_San_Jose1, [ I am thinking of buying an engine scanner myself. ] Harbor Freight sells quite a few models. You might surf over to their website and take a peek. I don’t own any vehicles post 1992 model year  so I don’t need an OBD II scanner myself. But for fuel trim I think you need one that advertises “mode 6”  or “freeze frame”  or “real time data”  something wording like that. HF usually has a downloadable user manual for each product  so you can see exactly what each model does in detail by reading those. [ I can’t find the PCV valve though. Maybe there isn’t one. ] On the 2.9L engine there isn’t a PCV valve per se  but there is a PCV orifice tube  which performs sort of the same function. It’s plugged into a hole at the top of what looks to me like the valve cover  and is connected via a short 90 degree hose to the intake manifold. There’s a fresh air inlet from the air cleaner resonator on the opposite side of the injectors. A plugged or leaking pcv system will result in rough idle.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,15,keith,Try disconnecting the negative battery cable overnight. This will force the computer to reset to the factory defaults and relearn the parameters.
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,16,Han_So,I tried disconnecting the battery overnight I got throttle cleaner and sprayed a lot. I checked the ignition coils. All reading the same resistance and getting 12V. I could not check the spark because there is no way to take the coils out and connect the intake hose because the big intake hose runs right over the ignition coils. The engine has to run to check the sparks right? I ordered a scanner that can graph short term and long term fuel trim. I can’t find a vacuum leak anywhere. Is there some spot I may have missed?
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,17,Tester, [ I’d use carburetor cleaner. ] That could turn out to be a big mistake.I bought 5 bottles of throttle body cleaner to find out which one is the best. See what I learned in this review of the top cleaning products.Tester
123349,https://community.cartalk.com/t/maf-sensor-replaced-idle-still-rough/123349,MAF sensor replaced  idle still rough,Maintenance/Repairs,||colorado||chevrolet||,18,Mustangman,From the article;In most cases  you should be fine to use carburetor cleaner to clean your throttle body.However  be very careful. On newer cars or trucks  the throttle body flange is covered in a clear coat to improve air flow. Using carb cleaner could potentially remove this delicate coating. Another thing to keep in mind is that throttle body cleaner is safe on the electronic sensors where as carb cleaner is not.I knew about the sensor issue but clear coat?? Waddya Know! Learn something new everyday. Thanks!
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,22,George_San_Jose1,I put my finger over the number 1 spark plug hole. On the compression stroke I feel air coming out. Be careful  b/c it is possible to get your finger sucked into the spark plug hole when doing this. If you had the compression and exhaust strokes mixed up the engine wouldn’t start.
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,23,Morris_Castillo,So when I feel Air come out and the white tdc mark is right on the pointer that’s when I have it on tdc on the compression stroke ?
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,24,Tester,Are you kidding George?I had my whole arm sucked into the spark plug hole as I was turning the engine over by hand!Pleeeeeeeze!Tester
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,42,Morris_Castillo,How do I move the cam without moving the crankshaft?
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,43,Tester,No slack on the left.All the slack on the right.Tester
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,44,Morris_Castillo,How to do that tho ?
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,63,Tester,Hmmmm?When you watch the video  the crankshaft is being turned clockwise.Tester
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,64,Morris_Castillo,Which is the right way ?
123948,https://community.cartalk.com/t/1998-honda-civic-1-6l-ignition-timing-not-aligning/123948,1998 Honda Civic 1.6L Ignition Timing Not Aligning,Maintenance/Repairs,||honda||civic||,65,shanonia, [ When you watch the video  the crankshaft is being turned clockwise. ] The fellow in the video is doing it wrong for a 1998 Honda Civic. When the engine is cranking or running  the big pulley (and crankshaft) turn counterclockwise. That’s the direction you should turn it by hand.Look at the pictures of the timing belt in place. Its left side is a straight shot from camshaft pulley down to the small pulley behind the big pulley. You want the pull to be via that straight shot  which only happens in counterclockwise motion of the crankshaft/big pulley/harmonic balancer/timing belt toothed pulley behind the big pulley.IIRC from doing this a couple months ago: after installing the belt  and before tightening the tensioner pulley in place  turn the big pulley by hand counterclockwise 2 turns then check that timing marks up top and down below are still OK. If so  tighten the tensioner pulley’s bolt to spec.I am away from my Haynes and the instruction sheet that came with my timing belt kit  and able to take correction if called for.The fact that the Honda engine turns counterclockwise means you may need a special tool to hold the big pulley in place while you unscrew  counterclockwise  the big bolt that holds it on  at major (130 foot-pounds?) torque. And need it again to tighten the big bolt.
